TIPREG,DATAPREG,CODDBI,CODNEG,TPMERC,NOMRES,ESPECI,PRAZOT,MODREF,PREABE,PREMAX,PREMIN,PREMED,PREULT,PREOFC,PREOFV,TOTNEG,QUATOT,VOLTOT,PREEXE,INDOPC,DATVEN,FATCOT,PTOEXE,CODISI,DISMES
1,2016-02-17,82,CIELO48,80,CIELE,ON NM,000,R$,0.38,0.47,0.38,0.42,0.46,0.3,0.0,4,26300,11051.0,28.15,0,2016-03-21,1,0.0,BRCIELACNOR3,118
1,2016-02-17,82,CIELO58,80,CIELE,ON NM,000,R$,0.64,0.64,0.59,0.61,0.59,0.0,0.6,32,9500,5817.0,28.65,0,2016-03-21,1,0.0,BRCIELACNOR3,118
1,2016-02-17,82,CIELO60,80,CIELE,ON NM,000,R$,1.29,1.29,1.29,1.29,1.29,0.0,0.0,23,40000,51600.0,30.4,0,2016-03-21,1,0.0,BRCIELACNOR3,118
1,2016-02-17,82,CIELO7,80,CIELE,ON NM,000,R$,3.42,3.43,3.42,3.42,3.43,0.0,0.0,3,600000,2055000.0,33.4,0,2016-03-21,1,0.0,BRCIELACNOR3,118
1,2016-02-17,82,CIELP12,80,CIELE FM,ON NM,000,R$,1.78,1.78,1.78,1.78,1.78,0.0,0.0,1,2100,3738.0,30.79,0,2016-04-18,1,0.0,BRCIELACNOR3,115
1,2016-02-17,82,CIELP29,80,CIELE FM,ON NM,000,R$,1.2,1.2,1.2,1.2,1.2,0.0,0.0,1,340000,408000.0,29.54,0,2016-04-18,1,0.0,BRCIELACNOR3,118
1,2016-02-17,82,CIELP56,80,CIELE,ON NM,000,R$,0.34,0.34,0.25,0.33,0.25,0.0,0.0,3,380000,125800.0,26.54,0,2016-04-18,1,0.0,BRCIELACNOR3,118
1,2016-02-17,82,CIELQ25,80,CIELE,ON NM,000,R$,0.44,0.44,0.44,0.44,0.44,0.0,0.0,1,75000,33000.0,25.23,0,2016-05-16,1,0.0,BRCIELACNOR3,118
1,2016-02-17,82,CIELQ29,80,CIELE,ON NM,000,R$,1.37,1.37,1.37,1.37,1.37,0.0,0.0,1,75000,102750.0,29.23,0,2016-05-16,1,0.0,BRCIELACNOR3,118
1,2016-02-17,82,CIELQ30,80,CIELE,ON NM,000,R$,1.51,1.51,1.51,1.51,1.51,0.0,0.0,1,2100,3171.0,29.73,0,2016-05-16,1,0.0,BRCIELACNOR3,118
1,2016-02-17,82,CIELQ59,80,CIELE,ON NM,000,R$,1.33,1.33,1.33,1.33,1.33,0.0,0.0,1,90000,119700.0,29.48,0,2016-05-16,1,0.0,BRCIELACNOR3,118
1,2016-02-17,82,CIELQ60,80,CIELE,ON NM,000,R$,1.73,1.73,1.73,1.73,1.73,0.0,0.0,1,2100,3633.0,30.23,0,2016-05-16,1,0.0,BRCIELACNOR3,118
1,2016-02-17,82,CIELQ64,80,CIELE,ON NM,000,R$,0.39,0.39,0.39,0.39,0.39,0.0,0.0,1,90000,35100.0,24.98,0,2016-05-16,1,0.0,BRCIELACNOR3,118
1,2016-02-17,02,CLSC4,10,CELESC,PN N2,,R$,10.25,10.83,10.19,10.42,10.56,10.34,10.5,31,10600,110459.0,0.0,0,9999-12-31,1,0.0,BRCLSCACNPR3,110
1,2016-02-17,02,CMCS34,10,COMCAST,DRN,,R$,230.6,230.6,230.6,230.6,230.6,0.0,0.0,1,500,115300.0,0.0,0,9999-12-31,1,0.0,BRCMCSBDR008,116
1,2016-02-17,02,CMIG3,10,CEMIG,ON N1,,R$,6.3,6.67,6.15,6.43,6.32,6.32,6.36,692,193400,1243967.0,0.0,0,9999-12-31,1,0.0,BRCMIGACNOR6,216
1,2016-02-17,96,CMIG3F,20,CEMIG,ON N1,,R$,6.48,6.68,6.18,6.54,6.19,5.89,6.99,78,680,4449.13,0.0,0,9999-12-31,1,0.0,BRCMIGACNOR6,216
1,2016-02-17,02,CMIG4,10,CEMIG,PN N1,,R$,6.12,6.63,6.07,6.39,6.13,6.12,6.13,25864,12416700,79426793.0,0.0,0,9999-12-31,1,0.0,BRCMIGACNPR3,216
1,2016-02-17,96,CMIG4F,20,CEMIG,PN N1,,R$,6.1,6.61,6.0,6.42,6.18,6.11,6.18,216,6062,38950.23,0.0,0,9999-12-31,1,0.0,BRCMIGACNPR3,216
1,2016-02-17,62,CMIG4T,30,CEMIG,PN N1,030,R$,6.51,6.52,6.51,6.51,6.52,0.0,0.0,2,6000,39065.04,0.0,0,9999-12-31,1,0.0,BRCMIGACNPR3,216
1,2016-02-17,62,CMIG4T,30,CEMIG,PN N1,090,R$,6.46,6.47,6.46,6.46,6.47,0.0,0.0,2,1000,6463.45,0.0,0,9999-12-31,1,0.0,BRCMIGACNPR3,216
1,2016-02-17,62,CMIG4T,30,CEMIG,PN N1,120,R$,6.7,6.71,6.7,6.7,6.71,0.0,0.0,2,10000,67044.06,0.0,0,9999-12-31,1,0.0,BRCMIGACNPR3,216
1,2016-02-17,62,CMIG4T,30,CEMIG,PN N1,180,R$,7.02,7.03,7.02,7.02,7.03,0.0,0.0,2,1000,7022.25,0.0,0,9999-12-31,1,0.0,BRCMIGACNPR3,216
1,2016-02-17,78,CMIGC54,70,CMIG,PN N1,000,R$,1.3,1.45,1.2,1.34,1.4,0.0,0.0,7,8700,11690.0,5.26,0,2016-03-21,1,0.0,BRCMIGACNPR3,215
1,2016-02-17,78,CMIGC58,70,CMIG FM,PN N1,000,R$,1.01,1.1,1.01,1.06,1.1,0.0,0.0,2,900,954.0,5.66,0,2016-03-21,1,0.0,BRCMIGACNPR3,215
1,2016-02-17,78,CMIGC6,70,CMIG FM,PN N1,000,R$,0.97,0.97,0.97,0.97,0.97,0.0,1.5,1,100,97.0,5.86,0,2016-03-21,1,0.0,BRCMIGACNPR3,215
1,2016-02-17,78,CMIGC62,70,CMIG FM,PN N1,000,R$,0.83,0.89,0.65,0.78,0.65,0.0,0.0,4,4000,3120.0,6.06,0,2016-03-21,1,0.0,BRCMIGACNPR3,215
1,2016-02-17,78,CMIGC64,70,CMIG FM,PN N1,000,R$,0.65,0.77,0.5,0.73,0.5,0.0,0.0,15,13700,10023.0,6.26,0,2016-03-21,1,0.0,BRCMIGACNPR3,215
1,2016-02-17,78,CMIGC66,70,CMIG FM,PN N1,000,R$,0.65,0.65,0.61,0.62,0.63,0.16,0.0,4,8700,5422.0,6.46,0,2016-03-21,1,0.0,BRCMIGACNPR3,215
1,2016-02-17,78,CMIGC68,70,CMIG,PN N1,000,R$,0.49,0.49,0.49,0.49,0.49,0.12,0.0,1,200,98.0,6.66,0,2016-03-21,1,0.0,BRCMIGACNPR3,215
1,2016-02-17,78,CMIGC69,70,CMIGE,PN N1,000,R$,0.45,0.53,0.45,0.5,0.51,0.0,0.5,4,6400,3260.0,6.76,0,2016-03-21,1,0.0,BRCMIGACNPR3,215
1,2016-02-17,78,CMIGC7,70,CMIG,PN N1,000,R$,0.32,0.48,0.32,0.43,0.35,0.18,0.45,17,25300,10982.0,6.86,0,2016-03-21,1,0.0,BRCMIGACNPR3,215
1,2016-02-17,78,CMIGC72,70,CMIG,PN N1,000,R$,0.39,0.39,0.39,0.39,0.39,0.12,0.78,1,200,78.0,7.06,0,2016-03-21,1,0.0,BRCMIGACNPR3,215
1,2016-02-17,78,CMIGC74,70,CMIG,PN N1,000,R$,0.3,0.35,0.3,0.33,0.35,0.0,0.35,3,3300,1090.0,7.26,0,2016-03-21,1,0.0,BRCMIGACNPR3,215
1,2016-02-17,78,CMIGC78,70,CMIG,PN N1,000,R$,0.19,0.19,0.19,0.19,0.19,0.0,0.0,1,600,114.0,7.66,0,2016-03-21,1,0.0,BRCMIGACNPR3,215
1,2016-02-17,78,CMIGD64,70,CMIG FM,PN N1,000,R$,0.78,0.78,0.7,0.74,0.7,0.0,0.0,2,200,148.0,6.4,0,2016-04-18,1,0.0,BRCMIGACNPR3,216
1,2016-02-17,78,CMIGD68,70,CMIG,PN N1,000,R$,0.49,0.49,0.47,0.48,0.47,0.0,0.0,5,20000,9600.0,6.8,0,2016-04-18,1,0.0,BRCMIGACNPR3,216
1,2016-02-17,82,CMIGO62,80,CMIGE FM,PN N1,000,R$,0.35,0.48,0.35,0.41,0.44,0.15,0.48,7,16000,6560.0,6.06,0,2016-03-21,1,0.0,BRCMIGACNPR3,215
1,2016-02-17,12,CNES11B,10,FII CENESP,CI MB,,R$,85.69,85.69,85.49,85.58,85.49,85.0,85.49,3,43,3680.06,0.0,0,9999-12-31,1,0.0,BRCNESCTF001,156
1,2016-02-17,02,COCE3,10,COELCE,ON,,R$,30.31,30.31,30.02,30.21,30.02,30.01,32.99,3,300,9064.0,0.0,0,9999-12-31,1,0.0,BRCOCEACNOR0,134
1,2016-02-17,02,COCE5,10,COELCE,PNA,,R$,30.85,31.66,30.85,31.33,31.66,31.22,31.66,48,21200,664324.0,0.0,0,9999-12-31,1,0.0,BRCOCEACNPA3,135
1,2016-02-17,96,COCE5F,20,COELCE,PNA,,R$,31.0,31.23,31.0,31.1,31.23,30.39,32.47,4,24,746.48,0.0,0,9999-12-31,1,0.0,BRCOCEACNPA3,135
1,2016-02-17,02,COPH34,10,COPHILLIPS,DRN ED,,R$,34.3,34.3,34.3,34.3,34.3,0.0,0.0,1,100,3430.0,0.0,0,9999-12-31,1,0.0,BRCOPHBDR009,117
1,2016-02-17,02,CPFE3,10,CPFL ENERGIA,ON NM,,R$,16.1,16.97,15.83,16.68,16.61,16.61,16.71,13456,2080800,34726802.0,0.0,0,9999-12-31,1,0.0,BRCPFEACNOR0,125
1,2016-02-17,96,CPFE3F,20,CPFL ENERGIA,ON NM,,R$,15.92,16.96,15.92,16.66,16.4,16.1,16.84,108,2384,39722.31,0.0,0,9999-12-31,1,0.0,BRCPFEACNOR0,125
1,2016-02-17,02,CPLE3,10,COPEL,ON N1,,R$,15.87,16.47,15.71,16.09,16.14,15.75,16.14,191,50000,804714.0,0.0,0,9999-12-31,1,0.0,BRCPLEACNOR8,132
1,2016-02-17,96,CPLE3F,20,COPEL,ON N1,,R$,16.0,16.0,15.91,15.98,15.91,14.22,15.9,2,43,687.28,0.0,0,9999-12-31,1,0.0,BRCPLEACNOR8,132
1,2016-02-17,02,CPLE6,10,COPEL,PNB N1,,R$,23.36,24.74,23.01,24.28,24.0,23.9,24.0,5661,1034400,25118483.0,0.0,0,9999-12-31,1,0.0,BRCPLEACNPB9,129
1,2016-02-17,96,CPLE6F,20,COPEL,PNB N1,,R$,23.32,24.69,23.32,24.04,23.77,23.77,24.35,68,1242,29857.94,0.0,0,9999-12-31,1,0.0,BRCPLEACNPB9,129
1,2016-02-17,02,CPRE3,10,CPFL RENOVAV,ON NM,,R$,11.59,11.59,11.59,11.59,11.59,10.71,12.99,1,100,1159.0,0.0,0,9999-12-31,1,0.0,BRCPREACNOR5,100
1,2016-02-17,12,CPTS11B,10,FII CAPI SEC,CI MB,,R$,100.0,100.0,98.9,99.73,98.9,96.0,98.9,6,90,8975.8,0.0,0,9999-12-31,1,0.0,BRCPTSCTF004,118
1,2016-02-17,02,CRDE3,10,CR2,ON NM,,R$,1.4,1.43,1.37,1.4,1.43,1.32,1.43,14,3200,4504.0,0.0,0,9999-12-31,1,0.0,BRCRDEACNOR1,109
1,2016-02-17,02,CRPG5,10,CRISTAL,PNA,,R$,3.0,3.2,3.0,3.01,3.2,3.0,3.2,5,1200,3620.0,0.0,0,9999-12-31,1,0.0,BRCRPGACNPA3,100
1,2016-02-17,02,CSAN3,10,COSAN,ON NM,,R$,24.86,24.9,23.95,24.4,24.4,24.34,24.4,7073,1300200,31736317.0,0.0,0,9999-12-31,1,0.0,BRCSANACNOR6,113
1,2016-02-17,96,CSAN3F,20,COSAN,ON NM,,R$,24.72,24.72,24.02,24.36,24.39,24.34,24.39,46,1255,30576.6,0.0,0,9999-12-31,1,0.0,BRCSANACNOR6,113
1,2016-02-17,62,CSAN3T,30,COSAN,ON NM,016,R$,24.63,24.64,24.63,24.63,24.64,0.0,0.0,4,4000,98540.76,0.0,0,9999-12-31,1,0.0,BRCSANACNOR6,113
1,2016-02-17,78,CSAND54,70,CSAN,ON NM,000,R$,2.01,2.02,2.01,2.01,2.02,0.0,0.0,2,10000,20150.0,24.5,0,2016-04-18,1,0.0,BRCSANACNOR6,113
1,2016-02-17,78,CSAND57,70,CSAN,ON NM,000,R$,0.6,0.6,0.6,0.6,0.6,0.0,0.0,1,15000,9000.0,27.5,0,2016-04-18,1,0.0,BRCSANACNOR6,113
1,2016-02-17,78,CSAND66,70,CSANE,ON NM,000,R$,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,20000,20000.0,26.25,0,2016-04-18,1,0.0,BRCSANACNOR6,113
1,2016-02-17,78,CSANI77,70,CSANE,ON NM,000,R$,1.78,1.78,1.78,1.78,1.78,0.0,0.0,2,4100,7298.0,27.75,0,2016-09-19,1,0.0,BRCSANACNOR6,113
1,2016-02-17,82,CSANP23,80,CSANE FM,ON NM,000,R$,0.4,0.4,0.4,0.4,0.4,0.0,0.0,1,15000,6000.0,23.0,0,2016-04-18,1,0.0,BRCSANACNOR6,113
1,2016-02-17,82,CSANP64,80,CSANE,ON NM,000,R$,0.93,0.93,0.93,0.93,0.93,0.0,0.0,1,15000,13950.0,24.25,0,2016-04-18,1,0.0,BRCSANACNOR6,113
1,2016-02-17,82,CSANU54,80,CSANE,ON NM,000,R$,1.75,1.75,1.75,1.75,1.75,0.0,0.0,2,4100,7175.0,24.5,0,2016-09-19,1,0.0,BRCSANACNOR6,113
1,2016-02-17,02,CSMG3,10,COPASA,ON NM,,R$,12.77,13.26,12.61,12.98,12.94,12.87,12.94,910,506100,6572486.0,0.0,0,9999-12-31,1,0.0,BRCSMGACNOR5,136
1,2016-02-17,96,CSMG3F,20,COPASA,ON NM,,R$,13.1,13.1,12.86,12.96,12.95,12.92,12.95,31,874,11328.75,0.0,0,9999-12-31,1,0.0,BRCSMGACNOR5,136
1,2016-02-17,02,CSNA3,10,SID NACIONAL,ON,,R$,4.57,4.89,4.48,4.67,4.55,4.55,4.58,18996,10137700,47392422.0,0.0,0,9999-12-31,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,96,CSNA3F,20,SID NACIONAL,ON,,R$,4.48,4.88,4.48,4.66,4.6,4.6,4.84,103,2136,9973.84,0.0,0,9999-12-31,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,62,CSNA3T,30,SID NACIONAL,ON,016,R$,4.64,4.7,4.64,4.68,4.69,0.0,0.0,6,24700,115831.8,0.0,0,9999-12-31,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,62,CSNA3T,30,SID NACIONAL,ON,180,R$,4.98,4.99,4.98,4.98,4.99,0.0,0.0,2,3000,14954.4,0.0,0,9999-12-31,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,78,CSNAC30,70,CSNA FM,ON,000,R$,0.47,0.49,0.45,0.47,0.49,0.01,0.0,5,50000,23500.0,4.4,0,2016-03-21,1,0.0,BRCSNAACNOR6,246
1,2016-02-17,78,CSNAC39,70,CSNA,ON,000,R$,0.76,0.76,0.76,0.76,0.76,0.0,0.0,1,1000,760.0,3.9,0,2016-03-21,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,78,CSNAC41,70,CSNA,ON,000,R$,0.7,0.75,0.7,0.74,0.75,0.0,0.84,2,2500,1850.0,4.1,0,2016-03-21,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,78,CSNAC43,70,CSNA FM,ON,000,R$,0.52,0.52,0.52,0.52,0.52,0.0,0.0,4,18000,9360.0,4.3,0,2016-03-21,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,78,CSNAC45,70,CSNA FM,ON,000,R$,0.41,0.49,0.41,0.41,0.49,0.0,0.0,2,4600,1894.0,4.5,0,2016-03-21,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,78,CSNAC47,70,CSNA FM,ON,000,R$,0.31,0.41,0.31,0.34,0.31,0.0,0.0,28,72500,24812.0,4.7,0,2016-03-21,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,78,CSNAC49,70,CSNA,ON,000,R$,0.19,0.19,0.19,0.19,0.19,0.0,0.5,1,300,57.0,4.9,0,2016-03-21,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,78,CSNAC50,70,CSNA FM,ON,000,R$,0.36,0.41,0.36,0.38,0.41,0.0,0.0,6,9900,3800.0,4.6,0,2016-03-21,1,0.0,BRCSNAACNOR6,246
1,2016-02-17,78,CSNAC54,70,CSNA,ON,000,R$,0.12,0.12,0.12,0.12,0.12,0.0,0.0,2,3500,420.0,5.4,0,2016-03-21,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,78,CSNAC6,70,CSNA,ON,000,R$,0.05,0.07,0.05,0.05,0.07,0.02,0.09,9,113400,5884.0,6.0,0,2016-03-21,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,78,CSNAC80,70,CSNA,ON,000,R$,0.16,0.29,0.16,0.23,0.25,0.0,0.48,17,72700,16967.0,5.0,0,2016-03-21,1,0.0,BRCSNAACNOR6,246
1,2016-02-17,78,CSNAD1,70,CSNAE,ON,000,R$,0.22,0.22,0.22,0.22,0.22,0.0,0.0,1,1500,330.0,5.3,0,2016-04-18,1,0.0,BRCSNAACNOR6,246
1,2016-02-17,78,CSNAD42,70,CSNA,ON,000,R$,0.7,0.7,0.7,0.7,0.7,0.0,0.0,1,1000,700.0,4.2,0,2016-04-18,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,78,CSNAD47,70,CSNA FM,ON,000,R$,0.49,0.52,0.49,0.5,0.52,0.0,0.0,3,13500,6840.0,4.7,0,2016-04-18,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,78,CSNAD5,70,CSNA,ON,000,R$,0.24,0.25,0.24,0.24,0.25,0.0,0.0,2,2000,490.0,5.0,0,2016-04-18,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,82,CSNAO30,80,CSNAE FM,ON,000,R$,0.3,0.3,0.25,0.29,0.25,0.0,0.0,10,25000,7250.0,4.4,0,2016-03-21,1,0.0,BRCSNAACNOR6,246
1,2016-02-17,82,CSNAO39,80,CSNAE,ON,000,R$,0.13,0.13,0.13,0.13,0.13,0.0,0.0,1,1000,130.0,3.9,0,2016-03-21,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,82,CSNAO41,80,CSNAE,ON,000,R$,0.16,0.16,0.16,0.16,0.16,0.0,0.0,1,500,80.0,4.1,0,2016-03-21,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,82,CSNAO43,80,CSNAE FM,ON,000,R$,0.26,0.3,0.23,0.24,0.3,0.0,2.5,16,52500,12755.0,4.3,0,2016-03-21,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,82,CSNAO45,80,CSNAE FM,ON,000,R$,0.31,0.31,0.31,0.31,0.31,0.28,0.4,3,13500,4185.0,4.5,0,2016-03-21,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,82,CSNAO47,80,CSNAE,ON,000,R$,0.39,0.45,0.36,0.42,0.45,0.0,0.0,10,23200,9824.0,4.7,0,2016-03-21,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,82,CSNAO8,80,CSNAE,ON,000,R$,0.14,0.14,0.14,0.14,0.14,0.0,0.0,1,500,70.0,4.0,0,2016-03-21,1,0.0,BRCSNAACNOR6,246
1,2016-02-17,82,CSNAO9,80,CSNAE FM,ON,000,R$,0.23,0.23,0.2,0.21,0.2,0.0,0.0,3,9500,2050.0,4.2,0,2016-03-21,1,0.0,BRCSNAACNOR6,246
1,2016-02-17,82,CSNAP42,80,CSNAE FM,ON,000,R$,0.35,0.35,0.29,0.32,0.29,0.0,0.0,3,9100,2999.0,4.2,0,2016-04-18,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,82,CSNAP43,80,CSNAE FM,ON,000,R$,0.39,0.39,0.38,0.38,0.38,0.0,0.0,3,13500,5220.0,4.3,0,2016-04-18,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,82,CSNAP44,80,CSNAE FM,ON,000,R$,0.44,0.44,0.39,0.4,0.4,0.0,0.0,5,19000,7780.0,4.4,0,2016-04-18,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,82,CSNAP45,80,CSNAE FM,ON,000,R$,0.49,0.49,0.43,0.45,0.43,0.0,0.0,23,103500,46890.0,4.5,0,2016-04-18,1,0.0,BRCSNAACNOR6,247
1,2016-02-17,82,CSNAP50,80,CSNAE,ON,000,R$,0.61,0.61,0.61,0.61,0.61,0.0,0.0,1,1000,610.0,4.8,0,2016-04-18,1,0.0,BRCSNAACNOR6,246
1,2016-02-17,02,CTAX11,10,CONTAX,UNT N2,,R$,0.47,0.49,0.44,0.46,0.47,0.46,0.47,332,1163000,538845.0,0.0,0,9999-12-31,1,0.0,BRCTAXCDAM19,103
1,2016-02-17,62,CTAX11T,30,CONTAX,UNT N2,090,R$,0.48,0.49,0.48,0.48,0.49,0.0,0.0,2,27500,13345.06,0.0,0,9999-12-31,1,0.0,BRCTAXCDAM19,103
1,2016-02-17,02,CTAX3,10,CONTAX,ON N2,,R$,0.1,0.11,0.09,0.09,0.1,0.1,0.11,40,288000,28703.0,0.0,0,9999-12-31,1,0.0,BRCTAXACNOR3,116
1,2016-02-17,02,CTAX4,10,CONTAX,PN N2,,R$,0.1,0.1,0.09,0.09,0.1,0.09,0.1,170,1265300,122850.0,0.0,0,9999-12-31,1,0.0,BRCTAXACNPR0,117
1,2016-02-17,96,CTAX4F,20,CONTAX,PN N2,,R$,0.1,0.1,0.1,0.1,0.1,0.09,0.12,1,64,6.4,0.0,0,9999-12-31,1,0.0,BRCTAXACNPR0,117
1,2016-02-17,02,CTGP34,10,CITIGROUP,DRN,,R$,159.31,159.31,159.31,159.31,159.31,0.0,0.0,1,100,15931.0,0.0,0,9999-12-31,1,0.0,BRCTGPBDR000,121
1,2016-02-17,02,CTIP3,10,CETIP,ON NM,,R$,37.7,38.29,37.38,37.87,38.01,38.01,38.02,11032,2856000,108157707.0,0.0,0,9999-12-31,1,0.0,BRCTIPACNOR2,137
1,2016-02-17,96,CTIP3F,20,CETIP,ON NM,,R$,37.6,38.11,37.42,37.75,37.5,37.5,38.39,129,3165,119484.48,0.0,0,9999-12-31,1,0.0,BRCTIPACNOR2,137
1,2016-02-17,62,CTIP3T,30,CETIP,ON NM,016,R$,38.27,38.28,38.27,38.27,38.28,0.0,0.0,2,61500,2354115.45,0.0,0,9999-12-31,1,0.0,BRCTIPACNOR2,137
1,2016-02-17,02,CTNM4,10,COTEMINAS,PN,,R$,2.1,2.1,2.1,2.1,2.1,2.06,7.9,1,2000,4200.0,0.0,0,9999-12-31,1,0.0,BRCTNMACNPR6,129
1,2016-02-17,02,CTSA3,10,SANTANENSE,ON,,R$,2.2,2.2,2.19,2.19,2.19,1.8,2.18,2,3200,7009.0,0.0,0,9999-12-31,1,0.0,BRCTSAACNOR3,54
1,2016-02-17,62,CTSA3T,30,SANTANENSE,ON,068,R$,2.24,2.26,2.24,2.24,2.26,0.0,0.0,4,3200,7182.12,0.0,0,9999-12-31,1,0.0,BRCTSAACNOR3,54
1,2016-02-17,12,CTXT11,10,FII C TEXTIL,CI,,R$,3.0,3.0,2.87,2.93,2.87,2.87,2.98,5,558,1635.0,0.0,0,9999-12-31,1,0.0,BRCTXTCTF014,138
1,2016-02-17,02,CVCB3,10,CVC BRASIL,ON NM,,R$,11.18,11.3,11.01,11.1,11.09,11.01,11.09,1168,202100,2243895.0,0.0,0,9999-12-31,1,0.0,BRCVCBACNOR1,104
1,2016-02-17,96,CVCB3F,20,CVC BRASIL,ON NM,,R$,11.1,11.27,11.05,11.13,11.1,10.9,11.11,31,677,7538.14,0.0,0,9999-12-31,1,0.0,BRCVCBACNOR1,104
1,2016-02-17,62,CVCB3T,30,CVC BRASIL,ON NM,180,R$,11.88,11.89,11.88,11.88,11.89,0.0,0.0,2,200,2377.92,0.0,0,9999-12-31,1,0.0,BRCVCBACNOR1,104
1,2016-02-17,12,CXCE11B,10,FII CX CEDAE,CI MB,,R$,1700.0,1700.0,1699.99,1699.99,1699.99,1685.0,1699.99,6,36,61199.99,0.0,0,9999-12-31,1,0.0,BRCXCECTF004,167
1,2016-02-17,12,CXRI11,10,FII CX RBRAV,CI,,R$,738.94,738.94,738.0,738.86,738.0,727.0,738.0,2,13,9605.28,0.0,0,9999-12-31,1,0.0,BRCXRICTF003,127
1,2016-02-17,12,CXTL11,10,FII CX TRX,CI,,R$,376.5,376.5,376.5,376.5,376.5,376.5,439.55,1,1,376.5,0.0,0,9999-12-31,1,0.0,BRCXTLCTF003,151
1,2016-02-17,02,CYRE3,10,CYRELA REALT,ON NM,,R$,8.19,8.32,8.02,8.13,8.12,8.05,8.12,6268,1798100,14627586.0,0.0,0,9999-12-31,1,0.0,BRCYREACNOR7,127
1,2016-02-17,96,CYRE3F,20,CYRELA REALT,ON NM,,R$,8.2,8.32,8.04,8.15,8.04,8.04,8.32,42,1083,8828.6,0.0,0,9999-12-31,1,0.0,BRCYREACNOR7,127
1,2016-02-17,78,CYREC78,70,CYRE FM,ON NM,000,R$,0.63,0.63,0.63,0.63,0.63,0.0,0.0,4,6200,3906.0,7.8,0,2016-03-21,1,0.0,BRCYREACNOR7,127
1,2016-02-17,78,CYREC8,70,CYRE FM,ON NM,000,R$,0.53,0.53,0.47,0.49,0.49,0.0,0.0,8,15500,7719.0,8.0,0,2016-03-21,1,0.0,BRCYREACNOR7,127
1,2016-02-17,78,CYREC82,70,CYRE FM,ON NM,000,R$,0.39,0.39,0.36,0.38,0.36,0.1,0.0,5,8800,3360.0,8.2,0,2016-03-21,1,0.0,BRCYREACNOR7,127
1,2016-02-17,78,CYREC86,70,CYRE FM,ON NM,000,R$,0.2,0.2,0.2,0.2,0.2,0.0,0.0,1,100,20.0,8.6,0,2016-03-21,1,0.0,BRCYREACNOR7,127
1,2016-02-17,78,CYREC88,70,CYRE,ON NM,000,R$,0.12,0.12,0.12,0.12,0.12,0.0,0.0,2,4500,540.0,8.8,0,2016-03-21,1,0.0,BRCYREACNOR7,127
1,2016-02-17,78,CYRED78,70,CYRE FM,ON NM,000,R$,0.78,0.78,0.78,0.78,0.78,0.0,0.0,2,3100,2418.0,7.89,0,2016-04-18,1,0.0,BRCYREACNOR7,127
1,2016-02-17,78,CYRED81,70,CYRE FM,ON NM,000,R$,0.61,0.66,0.59,0.61,0.59,0.0,0.0,7,11700,7244.0,8.09,0,2016-04-18,1,0.0,BRCYREACNOR7,127
1,2016-02-17,78,CYRED82,70,CYRE FM,ON NM,000,R$,0.55,0.55,0.55,0.55,0.55,0.0,0.0,2,3200,1760.0,8.29,0,2016-04-18,1,0.0,BRCYREACNOR7,127
1,2016-02-17,78,CYRED9,70,CYRE,ON NM,000,R$,0.17,0.17,0.16,0.16,0.16,0.0,0.0,2,2000,329.0,9.09,0,2016-04-18,1,0.0,BRCYREACNOR7,127
1,2016-02-17,82,CYREO74,80,CYREE,ON NM,000,R$,0.11,0.11,0.11,0.11,0.11,0.0,0.15,1,1500,165.0,7.4,0,2016-03-21,1,0.0,BRCYREACNOR7,127
1,2016-02-17,82,CYREO76,80,CYREE FM,ON NM,000,R$,0.15,0.16,0.15,0.15,0.16,0.0,0.0,5,6200,955.0,7.6,0,2016-03-21,1,0.0,BRCYREACNOR7,127
1,2016-02-17,82,CYREO78,80,CYREE FM,ON NM,000,R$,0.19,0.19,0.19,0.19,0.19,0.0,0.0,1,2000,380.0,7.8,0,2016-03-21,1,0.0,BRCYREACNOR7,127
1,2016-02-17,82,CYREO82,80,CYREE FM,ON NM,000,R$,0.34,0.34,0.34,0.34,0.34,0.0,0.0,1,2400,816.0,8.2,0,2016-03-21,1,0.0,BRCYREACNOR7,127
